,search-city,search-key,company,phno,actual-address,actual-tags
0,Mumbai,readymade-garments,"Brand Factory (R Mall) in Thane West, Mumbai",+(91)-22-25895508,"1st Floor R Mall, Ghodbunder Road, Thane West, Thane - 400607, Opposite Lawkim Company, Manpada","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
1,Mumbai,readymade-garments,"D Mart in Ambernath, Mumbai",+(91)-8291182150,"1A & 2, Ambernath, Thane - 421501, Badlapur, Chikholi, Ambernath Thane Municipal Council","Readymade Garment Retailers, Departmental Stores, .."
2,Mumbai,readymade-garments,"D Mart in Vasant Vihar-thane West, Mumbai",+(91)-022-33400500,"Plot No A 1, Kothari Compound, Pokhran Road No 2, Vasant Vihar-thane West, Thane - 400610, Near Garden Estate, Manpada","Mobile Phone Dealers, Readymade Garment Retailers, .."
3,Mumbai,readymade-garments,"Big Bazaar (High Street Mall) in Thane West, Mumbai",+(91)-022-25453193,"High Street Mall, Ghodbunder Road, Thane West, Thane - 400601, Kapurbawdi Junction, Off Eastern Express Higway","Mobile Phone Dealers, Readymade Garment Retailers, .."
4,Mumbai,readymade-garments,"Big Bazaar (Metro Junction Mall) in Kalyan West, Mumbai",+(91)-0251-2350500,"Metro Junction Mall, Sheel Road, Kalyan West, Kalyan - 421301, Near Shilphata, Netivali Village","Mobile Phone Dealers, Jewellery Showrooms, .."
5,Mumbai,readymade-garments,"Big Bazaar (Raghuleela Mall) in Vashi, Mumbai",18002662255,"C/O Raghuleela Mall, Ground Floor, Vashi, Navi Mumbai - 400703, Opposite Vashi Railway Station","Mobile Phone Dealers, Readymade Garment Retailers, .."
6,Mumbai,readymade-garments,"Hypercity Retail INDIA Ltd in Thane West, Mumbai",+(91)-022-41717747,"Ground Floor, Big Thane Shopping Centre, Ghodbunder Road, Thane West, Thane - 400601, Behind Kasarwadawali Police Station, Kasarvadawali Gaon","Mobile Phone Dealers, Grocery Stores, .."
7,Mumbai,readymade-garments,"Westside Departmental Store in Kalaghoda, Mumbai",+(91)-22-66360500,"Ground Floor, Army & Navy Building, 148 MG Road, Kalaghoda, Mumbai - 400001, Opposite Jehangir Art Gallery","Jewellery Showrooms, Furniture Dealers, .."
8,Mumbai,readymade-garments,"Big Bazaar in Vasai West, Mumbai",+(91)-0250-2320092,"252 A, Dattani Cube, Bhabola Papdi Road, Vasai West, Palghar - 401201, Near Dattani Village & Telephone Exchange, Sandoor","Mobile Phone Dealers, Supermarkets, .."
0,Mumbai,readymade-garments,"Big Bazaar in Virar West, Mumbai",+(91)-9579654554,"Yashwant Building, Dongri Bypass Road, Virar West, Palghar - 401302, Next to Mcdonalds Family Restaurant, Opposite Magnus Motors","Mobile Phone Dealers, Readymade Garment Retailers, .."
1,Mumbai,readymade-garments,"Lifestyle Store (High Street Phoenix) in Lower Parel, Mumbai",+(91)-022-42304646,"High Street Phoenix Mill Compound, 462 Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Near Standard Chartered Bank","Jewellery Showrooms, Furniture Dealers, .."
2,Mumbai,readymade-garments,"Big Bazaar (R City Mall) in Ghatkopar West, Mumbai",+(91)-022-39432333,"2nd Floor, R City Mall, L B S Marg, Ghatkopar West, Mumbai - 400086, Opposite Presidential Tower","Mobile Phone Dealers, Supermarkets, .."
3,Mumbai,readymade-garments,"D Mart in Nerul, Mumbai",+(91)-022-27701882,"Plot No 9, Nerul, Navi Mumbai - 400706, Sector No 21","Mobile Phone Dealers, Supermarkets, .."
4,Mumbai,readymade-garments,"Big Bazaar (Maxus Mall) in Bhayandar West, Mumbai",+(91)-022-67106510,"C/O Maxus Mall, Bhayandar West, Thane - 401101, Next to Fly Over, Near Temba Hospital Road","Mobile Phone Dealers, Supermarkets, .."
5,Mumbai,readymade-garments,"D Mart in Sanpada, Mumbai",+(91)-22-33400500,"Plot No 185, Sanpada, Navi Mumbai - 400703, Sector No 10, Jui Nagar","Supermarkets, Departmental Stores, .."
6,Mumbai,readymade-garments,"D Mart in Nalasopara East, Mumbai",+(91)-0250-3054624,"Yashwant Viva Township, Nalasopara East, Palghar - 401209, Near Vrindavan Garden, Village Achole, Near Agarwal Nagari, Sector 5","Readymade Garment Retailers, Departmental Stores, .."
7,Mumbai,readymade-garments,"Brand Factory (Dattani Square Shopping Mall) in Vasai West, Mumbai",18002101888,"Dattani Mall, Plot No 252, Bhobola Papdi Road, Vasai West, Palghar - 401201, Next to Big Bazaar","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
8,Mumbai,readymade-garments,"Zara Store (Infiniti Mall) in Malad West, Mumbai",+(91)-022-67657139,"Shop No 003, Upper Ground Floor, Infiniti Mall, Link Road, Malad West, Mumbai - 400064, Near Dmart","Readymade Garment Retailers, Online Websites, .."
9,Mumbai,readymade-garments,"Big Bazaar (Infiniti Mall) in Malad West, Mumbai",+(91)-022-39432335,"Lower Ground Floor, Infiniti Mall, Link Road, Malad West, Mumbai - 400064, Next to D Mart","Readymade Garment Retailers, Furniture Dealers, .."
0,Mumbai,readymade-garments,"D Mart in Ghansoli, Mumbai",+(91)-22-33400500,"C/O Avenue Super Mart Ltd, Plot No 22, Ghansoli, Navi Mumbai - 400701, Near Sector 7","Supermarkets, Departmental Stores, .."
1,Mumbai,readymade-garments,"Zara Store (Palladium Mall) in Lower Parel, Mumbai",+(91)-022-43473858,"Ground Floor & First Floor, Palladium Mall, SB Marg, Lower Parel, Mumbai - 400013, Near High Street Phoenix","Readymade Garment Retailers, Online Websites, .."
2,Mumbai,readymade-garments,"Brand Factory in Marine Lines, Mumbai",+(91)-022-22000250,"C/O Framjee Cawasjee Institute, Marine Lines, Mumbai - 400020, Opposite Metro Cinema, Dhobi Talao","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
3,Mumbai,readymade-garments,"Suvidha in Dadar West, Mumbai",+(91)-022-24367080,"Vasant Niwas Building, Ranade Road, Dadar West, Mumbai - 400028, Opposite Dadar West Railway Station","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
4,Mumbai,readymade-garments,"Shoppers Stop (Inorbit Mall) in Vashi, Mumbai",+(91)-022-41592600,"Unit No. G A2 & F A2, Plot No 39/1, Inorbit Mall, Vashi, Navi Mumbai - 400703, Near Sector 30/A, Vashi Railway Station","Jewellery Showrooms, Furniture Dealers, .."
5,Mumbai,readymade-garments,"Lifestyle Store (Inorbit Mall) in Malad West, Mumbai",+(91)-022-43324419,"Block No 1406, A 28/1, Inorbit Mall, Link Road, Malad West, Mumbai - 400064, Near Hypercity","Readymade Garment Retailers, Loan Against Gold, .."
6,Mumbai,readymade-garments,"Shoppers Stop in Chembur West, Mumbai",+(91)-22-42492300,"Shop No 107, Krushal Commercial Complex, G M Road, Chembur West, Mumbai - 400089, Near Bharat Glass Factory and Amar Mahal, Tilak Nagar","Jewellery Showrooms, Furniture Dealers, .."
7,Mumbai,readymade-garments,"Westside Departmental Store in Grant Road, Mumbai",+(91)-22-23841729,"39 N S Patkar Marg, Grant Road, Mumbai - 400007, Opposite Dalvi Hospital","Jewellery Showrooms, Departmental Stores, .."
8,Mumbai,readymade-garments,"D Mart in Virar West, Mumbai",+(91)-250-3911000,"90 Feet Road, Virar West, Palghar - 401303, Near New Viva College","Readymade Garment Retailers, Departmental Stores, .."
9,Mumbai,readymade-garments,"Brand Factory (Sarvoday Mall) in Kalyan West, Mumbai",18002101888,"C/O Sarvodaya Mall, Kalyan Shilphata Road, Kalyan West, Thane - 421301, Near Patri Pool","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
0,Mumbai,readymade-garments,"Shoppers Stop (Viviana Mall) in Thane West, Mumbai",+(91)-022-61701000,"Unit 153, Ground Floor, Viviana Mall, Eastern Express Highway, Thane West, Thane - 400601, Near to Jupiter Hospital","Jewellery Showrooms, Furniture Dealers, .."
1,Mumbai,readymade-garments,"Brand Factory (Raghuleela Mall) in Vashi Sector 30a, Mumbai",18002101888,"Raghuleela Mall, Vashi Sector 30a, Navi Mumbai - 400703, Opposite Railway Station, Sarkar Nagar","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
2,Mumbai,readymade-garments,"Central Store (Center One Mall) in Vashi, Mumbai",+(91)-22-27810868,"Center One Mall, Vashi, Navi Mumbai - 400703, Near Vashi Railway Station & Tunga Hotel, Sector No 30 A","Jewellery Showrooms, Sports Goods Dealers, .."
3,Mumbai,readymade-garments,"Big Bazaar (R Mall) in Mulund West, Mumbai",+(91)-022-33094733,"1st Floor, R Mall, L B S Marg, Mulund West, Mumbai - 400080, Near Mulund Checknaka, Opposite Richardson Factory Cruddas","Mobile Phone Dealers, Jewellery Showrooms, .."
4,Mumbai,readymade-garments,"Zara Store in Fort, Mumbai",+(91)-022-45421800,"1st Floor to 5th Floor, Ismail Building, Veer Nariman Road, Fort, Mumbai - 400001, Near Kalaghoda & Flora Fountain","Readymade Garment Retailers, Online Websites, .."
5,Mumbai,readymade-garments,"Brand Factory in Vikhroli West, Mumbai",+(91)-022-61775280,"247 Park, Home Town, Lbs Marg, Vikhroli West, Mumbai - 400079, Near Railway Station","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
6,Mumbai,readymade-garments,"Shoppers Stop (Db Mall) in Jvpd Scheme-juhu, Mumbai",+(91)-022-49152800,"Shop No 117, DB Mall, Sant Dnyaneshwar Marg, Jvpd Scheme-juhu, Mumbai - 400049, Near Chandan Cinema","Mobile Phone Dealers, Readymade Garment Retailers, .."
7,Mumbai,readymade-garments,"Big Bazaar (Parle Square Mall) in Vile Parle East, Mumbai",+(91)-022-26164077,"Ground Floor, Parle Square Mall, Mongi Bai Road, Vile Parle East, Mumbai - 400057, Opposite Dinanath Mangeshkar Hall","Mobile Phone Dealers, Supermarkets, .."
8,Mumbai,readymade-garments,"Shoppers Stop (R City Mall) in Ghatkopar West, Mumbai",+(91)-22-42015111,"Ground, 1st & 2nd Floor, R City Mall, Unit No 162, G 70, F 53 and S 64, L B S Marg, Ghatkopar West, Mumbai - 400086, Near Dargah","Jewellery Showrooms, Furniture Dealers, .."
0,Mumbai,readymade-garments,"Brand Factory in Andheri East, Mumbai",+(91)-022-28560120,"Times Square Building, Andheri East, Mumbai - 400059, Near Burger King","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
1,Mumbai,readymade-garments,"Marks & Spencer in Bandra West, Mumbai",+(91)-022-61276333,"Cts No F/1080, Corner Of Hill Road & Waterfield Road, Bandra West, Mumbai - 400050, Near Bhabha Hospital","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
2,Mumbai,readymade-garments,"Lifestyle Store (R City Mall) in Ghatkopar West, Mumbai",+(91)-022-42440200,"R City Mall, 146, Ground Floor, 1st & 2nd Floor, L B S Marg, Ghatkopar West, Mumbai - 400086, Opposite Presidential Towers","Jewellery Showrooms, Furniture Dealers, .."
3,Mumbai,readymade-garments,"Brand Factory in Sainath Nagar-ghatkopar West, Mumbai",+(91)-022-49781355,"Helix-3, Old Shreyas Cinema, LBS Marg, Sainath Nagar-ghatkopar West, Mumbai - 400086, Near Vijay Sales","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
4,Mumbai,readymade-garments,"Fabindia in Fort, Mumbai",+(91)-22-22626539,"Shop No-137, Jeroo Building, M G Road, Fort, Mumbai - 400001, Near Kala Ghoda, Colaba","Readymade Garment Retailers, Online Websites, .."
5,Mumbai,readymade-garments,"Lifestyle Store (Oberoi Mall) in Goregaon East, Mumbai",+(91)-022-40798200,"Oberoi Mall, 2nd Floor, Western Express Highway, Goregaon East, Mumbai - 400063, Near Dindoshi Flyover","Readymade Garment Retailers, Departmental Stores, .."
6,Mumbai,readymade-garments,"Star Bazaar (Korum Mall) in Thane West, Mumbai",+(91)-022-25417400,"Korum Mall, Pokhran Road No 1, Eastern Express Highway, Thane West, Thane - 400601, Near Royal Challenge Restaurant, Behind Cadbury Junction","Readymade Garment Retailers, Departmental Stores, .."
7,Mumbai,readymade-garments,"Reliance Smart (Phoenix Marketcity Mall) in Kamani-kurla West, Mumbai",+(91)-22-40176400,"Shop No 28 & 29, Phoenix Marketcity Mall, L B S Marg, Kamani-kurla West, Mumbai - 400070","Electronic Goods Showrooms, Supermarkets, .."
8,Mumbai,readymade-garments,"Westside Departmental Store in Borivali West, Mumbai",+(91)-22-28901059,"Gold Crush Building, Ground Floor & First Floor, LT Road, Borivali West, Mumbai - 400092, Opposite Maanubhai Jeweller","Jewellery Showrooms, Furniture Dealers, .."
9,Mumbai,readymade-garments,"Westside Departmental Store (Infiniti Mall) in Andheri West, Mumbai",+(91)-22-67021350,"Infiniti Mall, Raheja Classic Complex, Andheri Link Road, Andheri West, Mumbai - 400058, Near Fame Adlabs Cinema","Readymade Garment Retailers, Gift Shops, .."
0,Mumbai,readymade-garments,"Pantaloons (Viviana Mall) in Thane West, Mumbai",+(91)-022-61701212,"Unit No F-19, 1st Floor,Viviana Mall, Eastern Express Highway, Thane West, Thane - 400601, Near Cadbury Junction, Besides Jupiter Hospital","Jewellery Showrooms, Cosmetic Dealers, .."
1,Mumbai,readymade-garments,"Big Bazaar in Boisar, Mumbai",+(91)-02525-267659,"Ostwal Empire, Tarapur Boisar Road, Boisar, Palghar - 401501, Survey No 111/1/2, 111a/1/1 , Village Grampanchayat, Tarapur, Opposite S T Bus Depot","Mobile Phone Dealers, Jewellery Showrooms, .."
2,Mumbai,readymade-garments,"Amarsons Collections in Breach Candy, Mumbai",+(91)-022-23635551,"Shop No 63 A, Bhulabhai Desai Road, Breach Candy, Mumbai - 400026, Opposite Breach Candy Hospital","Jewellery Showrooms, Departmental Stores, .."
3,Mumbai,readymade-garments,"Pantaloons (R City Mall) in Ghatkopar West, Mumbai",+(91)-22-25185223,"R City Mall, Ground Floor, L B S Marg, Ghatkopar West, Mumbai - 400086, Opposite Presidential Tower","Readymade Garment Retailers, Shoe Dealers, .."
4,Mumbai,readymade-garments,"Zara Store (Phoenix Marketcity Mall) in Kurla West, Mumbai",+(91)-022-61801563,"Shop No.84, Ground Floor, Phoenix Market City Mall, LBS Marg, Kurla West, Mumbai - 400070, Near Kurla Kamani","Readymade Garment Retailers, Online Websites, .."
5,Mumbai,readymade-garments,"Westside (Infiniti Mall) in Malad West, Mumbai",+(91)-22-67255536,"Unit No 01/101, Ground Floor, Infiniti Mall, Link Road, Malad West, Mumbai - 400064, Near D Mart","Jewellery Showrooms, Sports Goods Dealers, .."
6,Mumbai,readymade-garments,"Seasons in Santacruz West, Mumbai",+(91)-022-26042798,"175 Plaza Asiad, Station Rd, Santacruz West, Mumbai - 400054","Readymade Garment Retailers, Men Readymade Garment Retailers"
7,Mumbai,readymade-garments,"Tirumala in Borivali West, Mumbai",+(91)-022-28099191,"Shop No 765, Flyedge, S V Road, Borivali West, Mumbai - 400092, Near Kora Kendra Signal","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
8,Mumbai,readymade-garments,"D Mart in Koldongri-andheri East, Mumbai",+(91)-022-26832592,"Sahar Road, Koldongri-andheri East, Mumbai - 400069, Opposite Kaledonia Business Park, Vijay Nagar","Supermarkets, Departmental Stores, .."
9,Mumbai,readymade-garments,"Aari in Vile Parle West, Mumbai",+(91)-022-26127934,"Kunj Vihar, Station Road, Vile Parle West, Mumbai - 400056, Opposite Khoka Market & Bank Of Baroda","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
0,Mumbai,readymade-garments,"Lifestyle Store (R Mall) in Mulund West, Mumbai",+(91)-022-41582200,"639, R Mall, Runwall Arcade, Lbs Marg, Mulund West, Mumbai - 400080, Opposite Richardson & Cruddas Ltd","Jewellery Showrooms, Furniture Dealers, .."
1,Mumbai,readymade-garments,"Max Fashion Retail (Viviana Mall) in Thane West, Mumbai",+(91)-022-61701079,"1st Floor, Viviana City Mall, Pokhran Road 2, Eastern Express Highway, Thane West, Thane - 400601, Next to Jupiter Hospital","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
2,Mumbai,readymade-garments,"H & M Store (High Street Phoenix) in Lower Parel, Mumbai",+(91)-022-43473123,"High Street Phoenix, Senapati Bapat Marg, Lower Parel, Mumbai - 400013","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
3,Mumbai,readymade-garments,"D Mart in Boisar, Mumbai",+(91)-02525-284922,"Shop No 135 & 158, Boisar, Palghar - 401501, MIDC","Supermarkets, Departmental Stores, .."
4,Mumbai,readymade-garments,"Pantaloons in Seawoods, Mumbai",+(91)-22-39671414,"L&T Mall, Plot R1,, Seawoods Station Road, Seawoods, Navi Mumbai - 400706, Near Railway Station, Sector 40","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
5,Mumbai,readymade-garments,"Nabila Cotton World in Byculla, Mumbai",+(91)-22-23056666,"44/C, Shop No 1,2, Aga Khan Building, Clare Road, Byculla, Mumbai - 400027, Near St Agnes High School","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
6,Mumbai,readymade-garments,"Big Bazaar (Thakur Mall) in Dahisar, Mumbai",+(91)-022-28284707,"Thakur Mall, Western Express Highway, Dahisar, Mumbai - 400068, Dahisar Check Naka, Opposite Sun Shine Inn Hotel","Jewellery Showrooms, Supermarkets, .."
7,Mumbai,readymade-garments,"Pantaloons (Phoenix Marketcity Mall) in Kurla West, Mumbai",+(91)-22-61801322,"Shop No Ug 43, Phoenix Marketcity Mall, L B S Marg, Kurla West, Mumbai - 400070, Kamani Junction","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
8,Mumbai,readymade-garments,"H & M Store (Inorbit Mall) in Malad West, Mumbai",+(91)-022-49242741,"Ground & 1st Floor, Inorbit Mall, Link Road, Malad West, Mumbai - 400064, Near Hypercity","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
9,Mumbai,readymade-garments,"Central Store (Thakur Mall) in Dahisar, Mumbai",+(91)-22-28285301,"Ground Floor, 1st & 2nd & 3rd Floor, Thakur Mall & Multiplex, Western Express Highway, Dahisar, Mumbai - 400068, Near Dahisar Check Naka,  Near Lion Pencil , Post Mira","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
0,Mumbai,readymade-garments,"Zara Store (Viviana Mall) in Thane West, Mumbai",+(91)-022-61701563,"4042, Ground Floor, Viviana Mall, Eastern Express Highway, Thane West, Thane - 400601, Near Jupiter Hospital","Readymade Garment Retailers, Online Websites, .."
1,Mumbai,readymade-garments,"Lifestyle Store (Viviana Mall) in Thane West, Mumbai",+(91)-022-61701238,"Viviana Mall, Eastern Express Highway, Pokhran Road No 2, Thane West, Thane - 400601, Voltas Compound,Subhash Nagar, Next to Jupiter Hospital","Jewellery Showrooms, Furniture Dealers, .."
2,Mumbai,readymade-garments,"Lifestyle Store (Phoenix Marketcity Mall) in Kurla West, Mumbai",+(91)-022-48820911,"Pheonix Market City Mall, L B S Marg, Kurla West, Mumbai - 400070, Opposite Naaz Hotel","Jewellery Showrooms, Furniture Dealers, .."
3,Mumbai,readymade-garments,"Max Fashion Retail (Infiniti Mall) in Malad West, Mumbai",+(91)-022-40539201,"Unit No Sf 201 A, 2nd Floor, Infiniti Mall, Link Road, Malad West, Mumbai - 400064","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
4,Mumbai,readymade-garments,"Hypercity Retail India Ltd (Inorbit Mall) in Vashi, Mumbai",+(91)-022-40501305,"Ground Floor, Inorbit Mall, Plot No 39/1, Vashi, Navi Mumbai - 400703, Near Centre One Shopping Mall & Railway Station, Behind Hotel Tunga, Sector No 30 A, Sector 17","Mobile Phone Dealers, Furniture Dealers, .."
5,Mumbai,readymade-garments,"D Mart in Kanjurmarg West, Mumbai",+(91)-022-25796150,"LBS Marg, Kanjurmarg West, Mumbai - 400078, Behind Huma Cinema","Supermarkets, Departmental Stores, .."
6,Mumbai,readymade-garments,"Pantaloons in Mulund West, Mumbai",+(91)-22-21646703,"Runwal Mall, Ground Floor, L B S Marg, Mulund West, Mumbai - 400080, Opposite Mulund Check Naka","Jewellery Showrooms, Cosmetic Dealers, .."
7,Mumbai,readymade-garments,"Fashion At Big Bazaar in Lower Parel, Mumbai",+(91)-022-40021832,"Unit No G03 B, Phoenix Mills Compound, Ground Floor, 462, Senapati Bapat Marg, Lower Parel, Mumbai - 400013","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
8,Mumbai,readymade-garments,"Pantaloons (Infiniti Mall) in Malad West, Mumbai",+(91)-022-40059600,"Shop No 103, 1st Floor, Infiniti Mall, Link Road, Malad West, Mumbai - 400064, Near D Mart","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
9,Mumbai,readymade-garments,"Asiatic Departmental Store in Churchgate, Mumbai",+(91)-22-40731800,"Building No 73, Lic Industrial Assurance Building, Veer Nariman Road, Churchgate, Mumbai - 400020, Opposite Churchgate Station","Mobile Phone Dealers, Jewellery Showrooms, .."
0,Mumbai,readymade-garments,"Babubhai Jagjivandas in Dadar East, Mumbai",+(91)-22-24102199,"Broadway Shopping Centre, Dr Ambedkar Road, Dadar East, Mumbai - 400014, Opp Pritam Hotel","Readymade Garment Retailers, Fabric Retailers, .."
1,Mumbai,readymade-garments,"Nike Factory Store (R Mall) in Mulund West, Mumbai",+(91)-022-21642993,"Ground Floor, L B S Marg, Mulund West, Mumbai - 400080, Opposite to Richardson and Cruddas, Kamgar Colony","Readymade Garment Retailers, Wrist Watch Dealers, .."
2,Mumbai,readymade-garments,"Trends in Bandra West, Mumbai",+(91)-022-67106982,"Main Street Mall, Hill Road, Bandra West, Mumbai - 400050, Near Elco Shopping Centre","Readymade Garment Retailers, Fabric Retailers, .."
3,Mumbai,readymade-garments,"Fashion At Big Bazaar (Infiniti Mall) in Malad West, Mumbai",+(91)-022-39432335,"Lower Ground Floor, Infiniti Mall, Link Road, Malad West, Mumbai - 400064, Near D Mart","Readymade Garment Retailers, Saree Retailers, .."
4,Mumbai,readymade-garments,"Max Fashion Retail (R City Mall) in Ghatkopar West, Mumbai",+(91)-022-25171273,"R City Mall, C/O Lifestyle Departmental Store, 1st Floor, L B S Marg, Ghatkopar West, Mumbai - 400086, Behind Westside Shop, Opposite Presidential Tower, Near Vikhroli Bus Depot","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
5,Mumbai,readymade-garments,"Fabindia in Bandra West, Mumbai",+(91)-22-26430870,"36-B, Turner Road, Bandra West, Mumbai - 400050, Opposite Crossword Store","Readymade Garment Retailers, Online Websites, .."
6,Mumbai,readymade-garments,"Marks & Spencer in Lower Parel, Mumbai",+(91)-22-66669808,"Shop No 462, Ground Floor, High Street Phoenix Mall, Skyzone, Senapati Bapat Marg, Lower Parel, Mumbai - 400013, Near Palladium Mall, Block No. 2","Readymade Garment Retailers, T Shirt Retailers, .."
7,Mumbai,readymade-garments,"Marks & Spencer in Lokhandwala Complex-andheri West, Mumbai",+(91)-022-26316430,"Reliance India Pvt Ltd, Samarth Aishwarya Building, New Link Road & KL Walawalkar Marg, Lokhandwala Complex-andheri West, Mumbai - 400053, Opposite Tarapore Towers","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
8,Mumbai,readymade-garments,"Trends (Viviana Mall) in Thane West, Mumbai",+(91)-22-61701058,"Shop No 24,1st Floor Vivana Mall, Pokhran Road 2, Eastern Express Highway, Thane West, Thane - 400601, Subhash Nagar, Near Jupiter Hospital & Cadbury Cercle","Readymade Garment Retailers, Shoe Dealers, .."
9,Mumbai,readymade-garments,"Nike Factory Store in Parel, Mumbai",+(91)-022-24180745,"328, Chadda Building, Dr Ambedkar Road, Parel, Mumbai - 400012, Round, Near Elphinstone Railway StationSupari Bagh, Opposite C R G","Readymade Garment Retailers, Wrist Watch Dealers, .."
0,Mumbai,readymade-garments,"Trends in Virar West, Mumbai",+(91)-0250-6597123,"Gulmohar Plaza, Viva College Road, Virar West, Palghar - 401303, Near Divekar Hospital","Jewellery Showrooms, Shoe Dealers, .."
1,Mumbai,readymade-garments,"Trends (Seawoods Grand Central Mall) in Seawoods, Mumbai",+(91)-22-39684303,"Seawoods Grand Central Mall, Seawoods, Navi Mumbai - 400706, Sector 40, Near Railway Station, Nerul Mode","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
2,Mumbai,readymade-garments,"Options The Fashion Mall in Juhu, Mumbai",+(91)-22-66926532,"1st Floor, Vile Parle Shopping Centre, V M Road, Juhu, Mumbai - 400049, Juhu Scheme","Readymade Garment Retailers, Tailors, .."
3,Mumbai,readymade-garments,"Westside Departmental Store in Thane West, Mumbai",+(91)-22-25417402,"Upper Ground Floor, Korum Mall, Mangal Pandey Road, Thane West, Thane - 400601, Near Off Eastern Express Highway, Near Cadbury Compound","Jewellery Showrooms, Furniture Dealers, .."
4,Mumbai,readymade-garments,"Westside Departmental Store (R City Mall) in Ghatkopar West, Mumbai",+(91)-22-61273233,"R City Mall, L B S Marg, Ghatkopar West, Mumbai - 400084","Jewellery Showrooms, Furniture Dealers, .."
5,Mumbai,readymade-garments,"Zara Store (Oberoi Mall) in Goregaon East, Mumbai",+(91)-022-49702302,"G 9 to 12, Ground Floor, Oberoi Mall, Western Express Highway, Goregaon East, Mumbai - 400063","Readymade Garment Retailers, Online Websites, .."
6,Mumbai,readymade-garments,"Trends (Infiniti Mall) in Malad West, Mumbai",+(91)-022-40176400,"Unit No 01A, Lower Ground, Infiniti Mall, Link Road, Malad West, Mumbai - 400064, Near D Mart","Readymade Garment Retailers, Shoe Dealers, .."
7,Mumbai,readymade-garments,"Nike Store in Khar West, Mumbai",+(91)-022-66957411,"Shop No 2 & 3, Shyam Vihar Building, Linking Road, Khar West, Mumbai - 400052, Opposite Khar Telephone Exchange","Readymade Garment Retailers, Wrist Watch Dealers, .."
8,Mumbai,readymade-garments,"Max Fashion Retail Shop (Metro Junction Mall) in Kalyan East, Mumbai",+(91)-9892992534,"1 Floor, Metro Junction Mall, Netivali Road, Kalyan East, Thane - 421306, Near Lok Dhara Building","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
9,Mumbai,readymade-garments,"Puma Store in Khar West, Mumbai",+(91)-22-66710974,"Durga Chamber, Linking Road, Khar West, Mumbai - 400052, Near Khar Danda Signal, Near Tanishq Showroom","Readymade Garment Retailers, Wrist Watch Dealers, .."
0,Mumbai,readymade-garments,"Carron Clothing Pvt Ltd in Kalbadevi, Mumbai",+(91)-22-22404449,"Building No 188 Ground Floor, Kalbadevi Road, Kalbadevi, Mumbai - 400002, Opposite Cotton Exchange","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
1,Mumbai,readymade-garments,"Kalki in Santacruz West, Mumbai",+(91)-22-42258422,"101, Prime Plaza, S V Road, Santacruz West, Mumbai - 400054, Next to TBZ & Asha Parekh Hospital","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
2,Mumbai,readymade-garments,"Pantaloons (Growels 101 Mall) in Kandivali East, Mumbai",+(91)-022-28861822,"Growels 101 Mall, Akurli Road, Kandivali East, Mumbai - 400101, Near Big Bazaar","Readymade Garment Retailers, Shoe Dealers, .."
3,Mumbai,readymade-garments,"Max Fashion Retail (Star Mall) in Dadar West, Mumbai",+(91)-22-24336606,"Star Mall, 1st & 2nd Floor, N C Kelkar Marg, Dadar West, Mumbai - 400028, Opposite Plaza Cinema, Next to Shivaji Mandir","Readymade Garment Retailers, Children Readymade Garment Retailers, .."
4,Mumbai,readymade-garments,"Pantaloons (Infiniti Mall) in Andheri West, Mumbai",+(91)-022-26397060,"Shop No 262/263, 2nd Floor, Infiniti Mall, New Link Road, Andheri West, Mumbai - 400053","Readymade Garment Retailers, Pantaloon Readymade Garment Retailers, .."
5,Mumbai,readymade-garments,"Shoppers Stop (Metro Junction Mall) in Kalyan East, Mumbai",+(91)-251-2359360,"Metro Junction Mall, Ground Floor and 1st Floor, Shil Road, Kalyan East, Thane - 421306, Near Netavali Village","Jewellery Showrooms, Furniture Dealers, .."
