,search-city,search-key,company,phno,actual-address,actual-tags
15,Pune,textile-manufacturer,"Radha Krushna Textiles in Pune City, Pune",+(91)-20-27498741,"Pune City, Pune - 411002",Textile Manufacturers
16,Pune,textile-manufacturer,"Sharda Textiles in Pune City, Pune",+(91)-20-24296464,"Pune City, Pune - 411002",Textile Manufacturers
17,Pune,textile-manufacturer,"Metabond Systems in Koregaon Park, Pune",+(91)-20-26130411,"12 Blue Bell, 6th Lane, Koregaon Park, Pune - 411001, Oppsite Rakhshlekha Society","Chemical Dealers, Textile Manufacturers, .."
18,Pune,textile-manufacturer,"Vijay Enterprises in Koregaon Park, Pune",+(91)-20-30915576,"A1/5, Rakshalekha Society, Kawade-Wadi, Koregaon Park, Pune - 411001",Textile Manufacturers
0,Pune,textile-manufacturer,"Sakshi Textile in Dhankawadi, Pune",+(91)-9773258797,"Dhankawadi, Pune - 411043, Balaji Nagar","Textile Manufacturers, Textile Binder Manufacturers"
1,Pune,textile-manufacturer,"Avm Industries in Bhosari Gaonthan, Pune",+(91)-9511606441,"Landewadi  Chowk,, Bhosari Gaonthan, Pune - 411039, Near Vivwa Vilas Hotel",Textile Manufacturers
2,Pune,textile-manufacturer,"Ravi Tex in Pimpri Colony, Pune",+(91)-9822082545,"Shop No 7,Guru Mkt,, Main Bazar,Pimpri,, Pimpri Colony, Pune - 411017, Shop No 7,Guru Mkt,Main Bazar,Pimpri, Pune 411017",Textile Manufacturers
3,Pune,textile-manufacturer,"Craft Planet in Wakad, Pune",+(91)-8530868963,"Shop No:312 ;the Address Commercia;, Near Wakad Hinjwadi Bridge, Wakad, Pune - 411057, Indus Champs Schoolr Sayaji Hotel ;near Wakad Police Station","Textile Manufacturers, Clothing Label Manufacturers, .."
4,Pune,textile-manufacturer,"Phoenix Textile Company in Uruli Kanchan, Pune",+(91)-9552642409,"Mahalakshmi Heights,Shop No 1, Uruli Kanchan, Pune - 412202, Near Rajashri Shahu Bank","Textile Manufacturers, Textile Fabric Manufacturers"
5,Pune,textile-manufacturer,"Malik Textiles in Shirur, Pune",+(91)-9370299021,"Kapad Bazaar, Bhor Nadi, Shirur, Pune - 412210, Shirur Pune","Textile Manufacturers, Printed Cotton Fabric Manufacturers, .."
6,Pune,textile-manufacturer,"Radha Krushna Textiles in Pune City, Pune",+(91)-20-27498741,"Pune City, Pune - 411002",Textile Manufacturers
7,Pune,textile-manufacturer,"Sharda Textiles in Pune City, Pune",+(91)-20-24296464,"Pune City, Pune - 411002",Textile Manufacturers
8,Pune,textile-manufacturer,"Metabond Systems in Koregaon Park, Pune",+(91)-20-26130411,"12 Blue Bell, 6th Lane, Koregaon Park, Pune - 411001, Oppsite Rakhshlekha Society","Chemical Dealers, Textile Manufacturers, .."
9,Pune,textile-manufacturer,"Vijay Enterprises in Koregaon Park, Pune",+(91)-20-30915576,"A1/5, Rakshalekha Society, Kawade-Wadi, Koregaon Park, Pune - 411001",Textile Manufacturers
0,Pune,textile-manufacturer,"Kudave Textile Industries in Fatima Nagar-Wanowrie, Pune",+(91)-8806423694,"Jambhulkar Garden, Fatima Nagar-Wanowrie, Pune - 411040","Textile Manufacturers, Textile Fabric Manufacturers"
1,Pune,textile-manufacturer,"S K Ashok Kumar & Bros in Dhankawadi, Pune",+(91)-20-24370380,"D-12, 2nd Flr, K K Market, Dhankawadi, Pune - 411043",Textile Manufacturers
2,Pune,textile-manufacturer,"Vekatesh Textile in Dhankawadi, Pune",+(91)-20-24372620,"Sr.No.20/1, Punyai Nagar, Dhankawadi, Pune - 411043",Textile Manufacturers
3,Pune,textile-manufacturer,"Synergy Exports in Undri, Pune",+(91)-8806663375,"Flat no 504 Building M 3 Hill and dales, Undri, Pune - 411060, Near Bishops","Blanket Wholesalers, Textile Manufacturers"
4,Pune,textile-manufacturer,"Padsalgi textile  in Sinhagad Road-Vadgaon Budruk, Pune",+(91)-7588164062,"Shiv sagar soc, Sinhgad road, Sinhagad Road-Vadgaon Budruk, Pune - 411041, Near brahma hotel","Fabric Wholesalers, Textile Retailers, .."
5,Pune,textile-manufacturer,"Surad Textile Market in Wagholi, Pune",+(91)-9421905745,"Wagholi, Pune - 412207, Durvankur Complex",Textile Manufacturers
6,Pune,textile-manufacturer,"kudan textile in Pimpri, Pune",+(91)-8092637346,"shop no.-3, Ajmera Road, Pimpri, Pune - 411018, near fusion park","T Shirt Retailers, Dress Material Retailers, .."
7,Pune,textile-manufacturer,"Shree Shyam in Shivane-Khadakwasla, Pune",+(91)-9529655013,"Ahire Gate, NDA Road, Shivane-Khadakwasla, Pune - 411023","Textile Manufacturers, Industrial Textile Manufacturers, .."
8,Pune,textile-manufacturer,"Pawan Textile in Hinjawadi, Pune",+(91)-8412814785,"Dange Chowk Road, Hinjawadi, Pune - 411057, Beside Dilip Sonigira Jewellers",Textile Manufacturers
9,Pune,textile-manufacturer,"Radhe Textiles in Alephata, Pune",+(91)-9028029999,"Pune Nashik Road, Alephata, Pune - 412411",Textile Manufacturers
0,Pune,textile-manufacturer,"Rajindustries in Baramati, Pune",+(91)-20-243210,"D 42, Baramati, Baramati - 413102, MIDC",Textile Manufacturers
1,Pune,textile-manufacturer,"Sagar Nets & Twine Centre in Masjis, Pune",22,"164 Taher Building, Kazi Sayed Street, Mumbai - 400051, Masjis","Net Dealers, Rope Dealers, .."
2,Pune,textile-manufacturer,"Gmk Exim Pvt. Ltd in , Pune",+(91)-9822114913,"Shakti Niwas, 64 Sahajananda Society, Near Gandhi Bhawan, Kothrud, Palghar - 401202",Textile Manufacturers
3,Pune,textile-manufacturer,"Shree Enterprises in College Corner Sangli, Pune",+(91)-9403963663,"industrial estate, chinitamani nagar, College Corner Sangli, Sangli - 416416","Textile Manufacturers, Mafatlal Textile Manufacturers"
4,Pune,textile-manufacturer,"Rajesh Textile Pvt Ltd in Ichalkaranji HO, Pune",+(91)-9766095962,"9/21 Industrial Estate, Ichalkaranji HO, Ichalkaranji - 416115, Near Kalyan Kendra",Textile Manufacturers
5,Pune,textile-manufacturer,"Prashavanath Textile in Ichalkaranji HO, Pune",+(91)-9689699777,"Industrial Esate Shahapur, Ichalkaranji HO, Ichalkaranji - 416115","Textile Manufacturers, Textile Chemical Manufacturers, .."
6,Pune,textile-manufacturer,"Kuastubham Enterprise in Kolhapur Railway Station, Pune",+(91)-9373736619,"1784 E Ward Rajarampure, First Lane, Kolhapur Railway Station, Kolhapur - 416001, Next To Dr Wagadia","Textile Manufacturers, Yarn Manufacturers"
7,Pune,textile-manufacturer,"Tirupati Fabrics in Ichalkaranji, Pune",+(91)-9623427991,"Hirkani Appt 1st Flr Room No 8, Station Road, Ichalkaranji, Ichalkaranji - 416115",Textile Manufacturers
8,Pune,textile-manufacturer,"Baheti Textile Pvt Ltd in Ichalkaranji, Pune",+(91)-20-2437484,"Industrial Estate, Ichalkaranji, Ichalkaranji - 416115, Opp Night College","Textile Manufacturers, Industrial Textile Manufacturers"
9,Pune,textile-manufacturer,"Kandikatla Dying Works in Solapur, Pune",+(91)-9326162687,"1/2, Solapur, Solapur - 413001, MIDC Ganesh Nagar Near New Sunil Nagar Akkalkot","Chemical Dealers, Dye Dealers, .."
0,Pune,textile-manufacturer,"Shubham Textiles And Garments in Gangakhed, Pune",+(91)-9623442999,"Sant Janabai Nagar, Gangakhed, Parbhani - 431514, Nr Hanuman Temple","Garment Manufacturers, Textile Manufacturers"
1,Pune,textile-manufacturer,"Pothys in T Nagar, Chennai",+(91)-044-24310901,"No 15, Nageshwara Rao Road, T Nagar, Chennai - 600017, Near Panagal Park","Readymade Garment Retailers, Textile Retailers, .."
2,Pune,textile-manufacturer,"Arvind Ltd in Kalol, Gandhinagar-Gujarat",+(91)-02764-675000,"Kalol, Gandhinagar-gujarat - 382721, Near Khatraj Chokdi, Vadsar","Fabric Manufacturers, Cotton Fabric Manufacturers, .."
3,Pune,textile-manufacturer,"Sriniwasa Corporation in Near Ganesh Temple, Namakkal",+(91)-04268-229566,"No 18, Bazaar Street, Namakkal - 637001, Near Ganesh Temple","Readymade Garment Retailers, Silk Saree Retailers, .."
4,Pune,textile-manufacturer,"Central Textile Market in , Erode",+(91)-8072633144,"Surampattivalasu, Erode - 638001",Textile Manufacturers
5,Pune,textile-manufacturer,"Indo Count Industries Ltd in Kolhapur Ho, Kolhapur",+(91)-231-6627900,"Plot No T 3, Kagal MIDC Road, Kolhapur Ho, Kolhapur - 416003, Near Five Star MIDC Area,At Post Talandage",Textile Manufacturers
6,Pune,textile-manufacturer,"Eastman Exports Global Clothing Pvt Ltd in Pichampalayampudur, Tirupur",+(91)-421-4301234,"No 5/591, Pichampalayam, Pichampalayampudur, Tirupur - 641603, Sri Lakshmi Nagar","Readymade Garment Retailers, Knitted Readymade Garment Manufacturers, .."
7,Pune,textile-manufacturer,"Morarjee Textiles Ltd in Butibori, Nagpur",+(91)-07103-281100,"G 2, Butibori, Nagpur - 441122, Near MIDC Industrial Estate Near Post Salaidhaba","Textile Manufacturers, Textile Exporters, .."
8,Pune,textile-manufacturer,"V K T K Textiles in Kanchipuram Ho, Kanchipuram",+(91)-44-27224150,"387/388, Gandhi Road, Kanchipuram Ho, Kanchipuram - 631501, Opp to Market","Textile Retailers, Handloom Retailers, .."
9,Pune,textile-manufacturer,"Rajasthan Textile Mills in Bhawanimandi, Jhalawar",+(91)-7432-222052,"Bhawanimandi, Jhalawar - 326502, Near Kota","Yarn Manufacturers, Textile Manufacturers"
0,Pune,textile-manufacturer,"Textile Company Pvt Ltd in Deccan Gymkhana, Pune",+(91)-7767028223,"R Deccan Mall, Deccan Gymkhana, Pune - 411001",Textile Manufacturers
1,Pune,textile-manufacturer,"Century Enka Ltd in Bhosari Industrial Estate, Pune",+(91)-20-66127300,"Post Box No 17 , G Block, Telco Road, Bhosari Industrial Estate, Pune - 411026, Opposite Thermax Indrayani Corner",Textile Manufacturers
2,Pune,textile-manufacturer,"Sri Kalyan Export Pvt Ltd in Villarasampatti, Erode",+(91)-8220999953,"192/4 Iswarya Garden, Villarasampatti, Erode - 638107, Nasiyanur Road","Fabric Manufacturers, Cotton Fabric Manufacturers, .."
3,Pune,textile-manufacturer,"Pixel Clothings in Opp Deepa Hospital, Tirupur",+(91)-9566650876,"24 Stanes Road, 2nd Street, Tirupur - 641602, Opp Deepa Hospital","Garment Manufacturers, Fabric Manufacturers, .."
4,Pune,textile-manufacturer,"Walrus SEER Textile MILLS in Pn Road, Tirupur",+(91)-9843077722,"7 ,Walrus Complex, Mariyamman Kovil & Kottai Thottam, Pn Road, Tirupur - 641602, Back Side New Bus Stand  and Near Sivan Theatre","Textile Manufacturers, Fabric Manufacturers, .."
5,Pune,textile-manufacturer,"P M Textiles in Pali City, Pali-Rajasthan",+(91)-9152858636,"17 to 22, Maruti Nagar,Keshav Nagar, Pali City, Pali Marwar - 306401, Oppsoite Maa Chamunda Cold Storage","Dupatta Wholesalers, Q Tex Handkerchief Manufacturers, .."
6,Pune,textile-manufacturer,"Mansi Textiles in Dadar East, Mumbai",+(91)-9152172140,"101, Kumar Fun N Shop, 1st Floor, Dr B A Road, Dadar East, Mumbai - 400014, Hindmata Gold Cinema Building","Fabric Wholesalers, Textile Manufacturers, .."
7,Pune,textile-manufacturer,"Shri Balaji International in Lawrence Road, Delhi",+(91)-9152221909,"189-191 Main Road, Lawrence Road, Delhi - 110035, Near Britannia Chowk","Fabric Wholesalers, Fabric Manufacturers, .."
8,Pune,textile-manufacturer,"Textile World in Kalbadevi, Mumbai",+(91)-022-40227900,"85/ 87, 1st Floor, Zaveri Bhuvan, Old Hanuman Lane, Kalbadevi, Mumbai - 400002, Near Hotel Adarsh","Fabric Wholesalers, Textile Manufacturers, .."
9,Pune,textile-manufacturer,"Agarwal Bedding Solutions Pvt Ltd in C G Road, Ahmedabad",+(91)-7046221100,"No 201,202,203,2nd Floor,  Rembrandt Building, Sv Desai Marg, C G Road, Ahmedabad - 380009, Opposite CG Sqaure Mall","Curtain Dealers, Mattress Manufacturers, .."
10,Pune,textile-manufacturer,"Mandhania Weaving Mill in Gandhi Nagar, Solapur",+(91)-9423592156,"Tulasanilayam 155/4, Akkalkot Road, Gandhi Nagar, Solapur - 413005, Opposite Of Ganga Tower","Towel Manufacturers, Textile Manufacturers, .."
11,Pune,textile-manufacturer,"Vandana Handicraft in Sitapura Industrial Area, Jaipur",+(91)-9152579647,"J-1099, Sitapura Industrial Area, Jaipur - 302022, Opposite Cepate College","Women Kurti Manufacturers, Bed Sheet Wholesalers, .."
12,Pune,textile-manufacturer,"Sapphire Synthetics in Bhilwara City, Bhilwara",+(91)-9152278184,"207- 2nd Floor, Arihant Tower, Bhilwara Textile Market, Bhilwara City, Bhilwara - 311001, Nr Pur Road","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
13,Pune,textile-manufacturer,"B.P.GULL TRADERS in Gokak, Belgaum",+(91)-9152708046,"CTS NO 2369/A, Main Road, Gokak, Belgaum - 591307, Market Road","Saree Retailers, Silk Saree Retailers, .."
14,Pune,textile-manufacturer,"Mihir Tex in Bhiwandi, Mumbai",+(91)-9152288628,"309, Vardhman Arcade,, Bhiwandi Wada Road, Bhiwandi, Thane - 421302, Above Bank Of Baroda","Cloth Wholesalers, Textile Manufacturers, .."
15,Pune,textile-manufacturer,"Dhana Lakshmi Textile Industries in Syamala Nagar, Rajahmundry",+(91)-883-2468906,"78-15/14, Dhana Lakshmi Street, Syamala Nagar, Rajahmundry - 533103, Behind Rtc Complex Lane","Saree Wholesalers, Cloth Merchants, .."
16,Pune,textile-manufacturer,"Aryavart Textiles in Basni, Jodhpur",+(91)-9152890223,"M.I.A. 1st Phase, Basni, Jodhpur - 342005, Near Mediplus Hospital","Textile Manufacturers, Fabric Dyeing Services, .."
17,Pune,textile-manufacturer,"Jagdamba Textile in Jhotwara, Jaipur",+(91)-9978940232,"Shop No.204,205, 1st Floor, Khatipura Road, Jhotwara, Jaipur - 302016, Opposite   Govardhan  Mall","Fabric Wholesalers, Textile Manufacturers, .."
18,Pune,textile-manufacturer,"L D Suitings Pvt Ltd in Bhilwara Ho, Bhilwara",+(91)-1482-260627,"4th Phase Riico Area, Pratap Nagar Petorl Pump, Bhilwara Ho, Bhilwara - 311001, Riico Indl Area","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
19,Pune,textile-manufacturer,"Moola Shah Mulakh Raj in Fatehpuri, Delhi",+(91)-9152929144,"4717, Cloth Market, Laxmi Bazar, Fatehpuri, Delhi - 110006, Near Old Delhi Railway Station","Face Mask Manufacturers, Fabric Wholesalers, .."
20,Pune,textile-manufacturer,"Alpine Expo Tex Pvt Ltd in Okhla Industrial Area Phase 1, Delhi",+(91)-11-40536801,"Plot Number C 102, Okhla Industrial Area Phase 1, Delhi - 110020","Fabric Wholesalers, Ladies Readymade Garment Manufacturers, .."
21,Pune,textile-manufacturer,"Navkar Rayons Pvt. Ltd. in Bhilwara City, Bhilwara",+(91)-9152806679,"425 / U - Navkar Tower, Pur Road, Bhilwara City, Bhilwara - 311001, Near Om Textile Tower","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
22,Pune,textile-manufacturer,"Maga Synthetics in Bhilwara City, Bhilwara",+(91)-9152865397,"Shop No 36, Ground Floor Tirumala Tower, Gandhi Nagar, Bhilwara City, Bhilwara - 311001, Near Ganesh Temple","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
23,Pune,textile-manufacturer,"S K Trading Co in Malad West, Mumbai",+(91)-7977306951,"31, Malad Shopping Centre, 1st Floor, Malad West, Mumbai - 400064, Near Shiv Temple, Near Station","T Shirt Printers, Fabric Retailers, .."
24,Pune,textile-manufacturer,"Janta Textile Works in Industrial Area A, Ludhiana",+(91)-9152134396,"Plot Number- 208, Industrial Area A, Industrial Area A, Ludhiana - 141003, Near Cheema Chowk","Shawl Manufacturers, Woollen Shawl Manufacturers, .."
25,Pune,textile-manufacturer,"Shri Ram International Company in Chandni Chowk, Delhi",+(91)-9810157843,"4434, Vishnu Bazar, Cloth Market, Fatehpuri, Chandni Chowk, Delhi - 110006, Near Fatehpuri Masjid","Readymade Garment Retailers, Fabric Manufacturers, .."
26,Pune,textile-manufacturer,"Khem Chand Jain in Chandni Chowk, Delhi",+(91)-9152290480,"1290 Vaid Vada, Mali wara, Chandni Chowk, Delhi - 110006, Nai Sarak","Readymade Garment Retailers, Fabric Wholesalers, .."
27,Pune,textile-manufacturer,"Venkata Krishna Textiles in Woriyur, Trichy",+(91)-431-4975667,"No 39, Panchavarna Koil Street,Thiruthanthoni Road, Woriyur, Trichy - 620003, Opposite to Post Office","Textile Retailers, Silk Saree Wholesalers, .."
28,Pune,textile-manufacturer,"Shiv Shakti Synthetics & Ankit Suitings in Bhilwara HO, Bhilwara",+(91)-9152472612,"Shop No - 10, New Cloth Market, Pur Road, Bhilwara HO, Bhilwara - 311001, Near Gangapur Chouraha","Textile Manufacturers, Suitings & Shirtings Manufacturers, .."
29,Pune,textile-manufacturer,"Jay Chehar Fashion in Ring Road, Surat",+(91)-261-2330842,"H-12, Surat Textile Market, Ring Road, Surat - 395002, Near Sahara Darwaja","Saree Wholesalers, Textile Manufacturers, .."
30,Pune,textile-manufacturer,"Solitaire Home Furnishing in Panipat City, Panipat",+(91)-9152673551,"Origin Handloom, GT Road, Panipat City, Panipat - 132103, Opposite Pillar Number 47, Near-Railway Road","Blanket Wholesalers, Bed Sheet Manufacturers, .."
31,Pune,textile-manufacturer,"Aurangabad Silk Mills in Aurangabad Railway Station, Aurangabad-Maharashtra",+(91)-9152454330,"Silk Milk Compound, Paithan Road, Aurangabad Railway Station, Aurangabad-Maharashtra - 431005, Near Majeediya Estate, Silk Mills Compound","Textile Manufacturers, Saree Manufacturers, .."
32,Pune,textile-manufacturer,"Ahuja Textile Mill in Kashmir Nagar, Ludhiana",+(91)-9803804884,"Street No. 1, Gaushala Road, Kashmir Nagar, Ludhiana - 141008, Opposite Gilson Gas,","Cloth Wholesalers, Shawl Manufacturers, .."
33,Pune,textile-manufacturer,"Pothys Hyper in T Nagar, Chennai",+(91)-8939593990,"No 84 / 85, Usman Road, T Nagar, Chennai - 600017","Readymade Garment Retailers, Saree Wholesalers, .."
34,Pune,textile-manufacturer,"Royal Fab in Ring Road, Surat",+(91)-261-2312964,"L/1070 Surat Textile Market, Ring Road, Surat - 395002","Saree Wholesalers, Saree Retailers, .."
35,Pune,textile-manufacturer,"Evergreen Uniforms in Industrial Area A, Ludhiana",+(91)-9501232332,"Plot No. 329/30, RK Road, Industrial Area A, Ludhiana - 141003, Near Cheema Chowk","T Shirt Manufacturers, Jacket Manufacturers, .."
36,Pune,textile-manufacturer,"Ajay Kumar Pratik Kumar in Gandhi Nagar, Delhi",+(91)-9312402305,"9/696, Kishan Dutt Gali, Subhash Road, Gandhi Nagar, Delhi - 110031, Opposite Wooden Box Factory","Readymade Garment Retailers, Readymade Garment Manufacturers, .."
37,Pune,textile-manufacturer,"H P Singh Agencies Pvt Ltd in Nehru Place, Delhi",+(91)-9152470822,"G-1,Vaikunth,82-83, Nehru Place, Delhi - 110019, Near Dtc Bus Terminal Parking","Readymade Garment Retailers, Fabric Wholesalers, .."
38,Pune,textile-manufacturer,"Pothys in T Nagar, Chennai",+(91)-9152751931,"No 15, Nageshwaran Road, T Nagar, Chennai - 600017","Readymade Garment Retailers, Saree Wholesalers, .."
39,Pune,textile-manufacturer,"Fabric Trades in Subhash Nagar, Delhi",+(91)-9152478495,"Head Office 9/56, Subhash Nagar, Delhi - 110027, Opposite Ansal Tower","Readymade Garment Retailers, Readymade Garment Wholesalers, .."
40,Pune,textile-manufacturer,"Mayur Decor Mayur Home in Panipat City, Panipat",+(91)-9996922229,"85-86, Part-1, HUDA, Sector-25, Panipat City, Panipat - 132103, Opp.Khadi Ashram","Blanket Manufacturers, Bed Sheet Wholesalers, .."
41,Pune,textile-manufacturer,"Kalanjiyam in T Nagar, Chennai",+(91)-44-24323407,"Shop No 38, Ranganathan Street, T Nagar, Chennai - 600017, Near Railway Station","Readymade Garment Retailers, Tailors For Women, .."
42,Pune,textile-manufacturer,"Alpha Foam Ltd in Bhosari Industrial Estate, Pune",+(91)-20-30642614,"Plot No 172 Block D, Bhosari Industrial Estate, Pune - 411026, Near Gavali Matha Chowk","Textile Manufacturers, Textile Industries"
43,Pune,textile-manufacturer,"Banthia Enterprises in Bhawani Peth, Pune",+(91)-20-26383098,"Survey No 89/1, Bhawani Peth, Pune - 411042, Opposite Akkalkot Swami Mandir,Near:Ghaseti Pull","Uniform Manufacturers, School Uniform Wholesalers, .."
44,Pune,textile-manufacturer,"Craftsman Automation Pvt Ltd in Sanaswadi, Pune",+(91)-2137-302100,"Gat No 137, Hissa No 2, Sanaswadi, Pune - 412208, Tehsil Shirur","Printing Services, Component Manufacturers, .."
45,Pune,textile-manufacturer,"Himatsingka Seide Limited in Koregaon Park, Pune",+(91)-20-66028189,"11 Galaxy Garden Krishna Chambers, North Main Road, Koregaon Park, Pune - 411001",Textile Manufacturers
46,Pune,textile-manufacturer,"JAY Fabrics in Sadashiv Peth, Pune",+(91)-020-24478367,"S No 768, Sadashiv Peth, Pune - 411030",Textile Manufacturers
47,Pune,textile-manufacturer,"Pioneer Calicos Products PVT LTD in Paud Road, Pune",+(91)-20-65605528,"90/78 Savitri Swati Sadan, Paud Road, Pune - 411038, Left Bhusari Colony","Textile Manufacturers, Textile Exporters"
48,Pune,textile-manufacturer,"Kumar Fabrics & Kumar Garments in Somwar Peth, Pune",+(91)-20-26603474,"Survey No 300, Station Road, Somwar Peth, Pune - 411011, Near Agarkar High School","Readymade Garment Retailers, Ladies Readymade Garment Retailers, .."
49,Pune,textile-manufacturer,"Garden Silk Mills LTD in Sadashiv Peth, Pune",+(91)-20-24476940,"902 Gogte Chembers Above ICIC Bank, Sadashiv Peth, Pune - 411030, Near Nagnath Park","Saree Wholesalers, Textile Manufacturers, .."
50,Pune,textile-manufacturer,"Ginza Industries Ltd in Dhankawadi, Pune",+(91)-9175001927,"Kk Market Road, Dhankawadi, Pune - 411043, Kk Market, Mangawadi","Textile Manufacturers, Fabric Manufacturers, .."
51,Pune,textile-manufacturer,"Babulal Henchand Shah in Camp, Pune",+(91)-20-26350985,"Survey No 557, Centre Street, Camp, Pune - 411001, Nr Police Chowky","Textile Manufacturers, Textile Wholesalers"
52,Pune,textile-manufacturer,"Sunder Cloth Stores in Dehu Road, Pune",+(91)-20-27671305,"BOMBAY DYEING 172, Main Bazar Subhash Chowk, Dehu Road, Pune - 412101, Near Railway Station","Saree Retailers, Textile Manufacturers, .."
53,Pune,textile-manufacturer,"Tata Textiles in Camp, Pune",+(91)-20-26343676,"271, Mahatma Gandhi Rd, Camp, Pune - 411001","Chemical Dealers, Textile Chemical Dealers, .."
54,Pune,textile-manufacturer,"Morya Apparels And Textile in Sangavi, Pune",+(91)-9689512735,"96, Sangavi, Pune - 411027, Shitole Nagar Opp Bhalerao Hospital Sangavi Pune","Textile Manufacturers, Textile Retailers"
55,Pune,textile-manufacturer,"Shree Chintamani Silk Mills Pvt Ltd in Nana Peth, Pune",+(91)-20-26915301,"950/2 Nivdang Vithoba Bhavan, Nana Peth, Pune - 411002, Aruna Chowk Shree Chintamani Industrial Estate",Textile Manufacturers
56,Pune,textile-manufacturer,"Techmen Systems in Bhosari Industrial Estate, Pune",+(91)-20-27120764,"77 & 78, Mahasainik Industrial Estate,, Plot No T-153/1, Bhosari Industrial Estate, Pune - 411026, MIDC","Computer Software Dealers, Textile Manufacturers, .."
57,Pune,textile-manufacturer,"Alpha Foam Ltd in Chakan, Pune",+(91)-9325170003,"Chakan, Pune - 410501, Nanekarwadi","Textile Manufacturers, Textile Industries, .."
58,Pune,textile-manufacturer,"Laxmi Textile Shop in Ganesh Peth, Pune",+(91)-20-64197772,"539 Mohol Complex, Main Road, Ganesh Peth, Pune - 411002, Near Friends Chowk","Saree Retailers, Saree Wholesalers, .."
59,Pune,textile-manufacturer,"Pooja Textiles in Kasba Peth, Pune",+(91)-9370194824,"Survey No 1323 Shop No 2, Kasba Peth, Pune - 411011, Near Surya Hospital Behind Natu Associates","Textile Manufacturers, Textile Wholesalers"
60,Pune,textile-manufacturer,"S N Kunden Textiles Pvt Ltd in Theur, Pune",+(91)-9970015405,"Road, Theur, Pune - 412110",Textile Manufacturers
61,Pune,textile-manufacturer,"Shankar Textiles in Budhwar Peth, Pune",+(91)-20-24455104,"373, Main Road, Budhwar Peth, Pune - 411002, Near Sarkar Chowk","Textile Manufacturers, Hosiery Wholesalers"
62,Pune,textile-manufacturer,"Sht Textile in Sahakar Nagar-Parvati Darshan, Pune",+(91)-9595978339,"13 Sumukh Apts, Sahakar Nagar-Parvati Darshan, Pune - 411009, Chintamani Nagar Sahakar Nagar No 1","Uniform Manufacturers, Textile Manufacturers, .."
63,Pune,textile-manufacturer,"Unique Textile in Hadapsar, Pune",+(91)-8668978154,"P no 12-,sai capital,gokhale nagar, Hadapsar, Pune - 411028","Textile Manufacturers, Textile Industries"
64,Pune,textile-manufacturer,"Shreepad Enterprises in Dhayari Gaon, Pune",+(91)-20-24392254,"survey no 30/15 unity industrial estae, narhe road, Dhayari Gaon, Pune - 411041, next to prabhat press","Aac Block Manufacturers, Textile Manufacturers, .."
65,Pune,textile-manufacturer,"Prescient Color Ltd in Mulshi, Pune",+(91)-20-66521509,"GAT NO 1162, PIRANGUT, TALUKAMULSHI, PIRANGUT, Paud Road, Mulshi, Pune - 412108, Ghotawade Phata","Textile Manufacturers, Textile Retailers, .."
66,Pune,textile-manufacturer,"Bhakti Shop in Budhwar Peth, Pune",+(91)-20-24451506,"1002 City Plaza Grownd Floor, Laxmi  Road, Budhwar Peth, Pune - 411002, Near Kedari Chowk","Saree Wholesalers, Cloth Merchants, .."
67,Pune,textile-manufacturer,"Ashwin Textile in Shaniwar Peth, Pune",+(91)-20-24487102,"436 Pinac Complex, Shaniwar Peth, Pune - 411030, Opp Shaniwar Peth Police Chowky","Textile Manufacturers, Textile Wholesalers, .."
68,Pune,textile-manufacturer,"Shah Chhaganlal Harichand in Budhwar Peth, Pune",+(91)-20-24456572,"S No 374, Cholkhan Ali, Budhwar Peth, Pune - 411002, Nr pasodya vithoba mandir","Textile Manufacturers, Textile Retailers, .."
69,Pune,textile-manufacturer,"Bharti Enterprises in Shukrawar Peth, Pune",+(91)-9890642230,"Shop No 33 Lower Ground Floor Mahalamaxi Market, Shukrawar Peth, Pune - 411002, Shanipar Chowk","Textile Manufacturers, Textile Wholesalers, .."
70,Pune,textile-manufacturer,"Aarushi Specialty Chemicals PVT LTD in Navi Peth-Sadashiv Peth, Pune",+(91)-9096084713,"Plot No 4 Shreeprasad, Navi Peth-Sadashiv Peth, Pune - 411030, Shyam Sundar Society","Paint Manufacturers, Textile Manufacturers"
71,Pune,textile-manufacturer,"S A Textiles in Pune City, Pune",+(91)-20-54237652,"Raja Nagar, Pune City, Pune - 411002, Guruwar Ward","Textile Manufacturers, Institutes For Textile Designing"
72,Pune,textile-manufacturer,"Ancorpasia in Sopan Baug, Pune",+(91)-20-20613052,"16, Sopan Baug Society, Sopan Baug, Pune - 411001","Textile Manufacturers, Fragrance Wholesalers"
73,Pune,textile-manufacturer,"Ate Enterprises Pvt Ltd in Pune Gpo, Pune",+(91)-8007436465,"A-19, Cts 689, Veera Desai Road, Andheri West, Pune, Pune Gpo, Pune - 411001","Textile Manufacturers, Wood Wholesalers, .."
74,Pune,textile-manufacturer,"Keshanlala Maniklal in Camp, Pune",+(91)-9822211155,"553, Centre Street, Camp, Pune - 411001","Ladies Readymade Garment Retailers, Cloth Merchants, .."
